Segmento,Segmento 1,Nome_Fantasia,Tel 1 ,Tel 2 ,Tel 3,Tel 4 ,Tel 5 ,Tel 6,E-mail ,Contato ,Rua ,Bairro ,Municipio ,UF ,CEP,ROTERIZAÇÃO ,Finalização ,__PowerAppsId__
,,"Ortholoc Leblon","(21) 3228-9238",,,,,,,,"Av. Ataulfo de Paiva, 566 - Loja 110 - Leblon, Rio de Janeiro - RJ, 22440-033",,,,,,,
"Turismo ",,"Kmon Adventure","(21) 97960-3299",,,,,,,,"R. Dezenove de Fevereiro, 23 - Botafogo, Rio de Janeiro - RJ, 22280-030",,,,,,,
"Turismo",,"Local Expedition","(21) 99841-2303",,,,,,,,"R. Marquês de Abrantes, 168 - loja 5 - Flamengo, Rio de Janeiro - RJ, 22230-061",,,,,,,
"Turismo ",,"Ferraz Group Brazil","(21) 3942-4488",,,,,,,,"Rua Lauro Müller, 36 - Botafogo, Rio de Janeiro - RJ, 22290-160",,,,,,,
"Ortopédicos","SAÚDE","Centro Ortopédico","(21) 2236-1877",,,,,,,,"Av. Nossa Sra. de Copacabana, 340 - Copacabana, Rio de Janeiro - RJ, 22020-001","Copacabana","Rio de Janeiro","RJ","22020-001","-22.96666296352337, -43.18003920981093",,
"Turismo ",,"MGM Viagens","(21) 98497-8922",,,,,,,,"R. Marquês de Abrantes, 110 - Flamengo, Rio de Janeiro - RJ, 22230-061",,,,,,,
"Informática ","TECNOLOGIA DA INFORMAÇÃO","Click Informática e Segurança Eletrônica","(21) 98292-2966",,,,,,,,"Tv. Roma, n°15","Rocinha","Rio de Janeiro","RJ","22451-510","-22.99110642344361, -43.250842591902135",,
"Turismo",,"Aqui No Rio - Agência de Turismo Receptivo | Guia de Turismo no Rio de Janeiro RJ","(21) 99833-9901",,,,,,,,"R. São Salvador, 51 - Flamengo, Rio de Janeiro - RJ, 22231-130",,,,,,,
"Informática ","TECNOLOGIA DA INFORMAÇÃO","Pêra Store Rocinha","(21) 98207-8206",,,,,,,,"Estr. da Gávea, 551 - , - RJ,","Rocinha","Rio de Janeiro","RJ","22451-264","-22.990061975000394, -43.25193787417826",,
"Ortopédicos","SAÚDE","Centro Ortopédico Dr.Scholl's","(21) 3251-1168",,,,,,,,"Rua Figueiredo de Magalhães, 285 - Copacabana, Rio de Janeiro - RJ, 22031-011","Copacabana","Rio de Janeiro","RJ","22031-011","-22.968894675761153, -43.18624536199578",,
"Turismo ",,"Top Travel RJ & Tours Eireli","(21) 3082-9122",,,,,,,,"Praia de Botafogo, 324 - Loja 18 - Botafogo, Rio de Janeiro - RJ, 22050-040",,,,,,,
,,"CVC Leblon","(21) 3496-5823",,,,,,,,"Rua Almirante Guilhem, 262 - loja d - Leblon, Rio de Janeiro - RJ, 22440-000",,,,,,,
,,"Italcambio e Turismo Ltda","(21) 2239-0605",,,,,,,,"Ed. Vitrine Leblon - Av. Ataulfo de Paiva, 1079 - Loja 106 - Leblon, Rio de Janeiro - RJ, 22440-034",,,,,,,
"Informática ",,"JV Digital Informática","(21) 3322-9001",,,,,,,,"Estr. da Gávea, 331 - Gávea, Rio de Janeiro - RJ, 22451-265",,,,,,,
"Ortopédicos","SAÚDE","Centro Ortopédico Dr. Scholl's","(21) 2512-7827",,,,,,,,"R. Francisco Sá, 32 - Loja A - Copacabana, Rio de Janeiro - RJ, 22410-001","Copacabana","Rio de Janeiro","RJ","22410-001","-22.982189785618303, -43.191281884747774",,
"Turismo ",,"Crj viagens","(21) 96763-5453",,,,,,,,"Av. Pasteur, 251 - Botafogo, Rio de Janeiro - RJ, 21401-901",,,,,,,
,,"Wowtour Experience","(21) 99758-6677",,,,,,,,"R. Gen. Artigas, 325 - Leblon, Rio de Janeiro - RJ, 22441-140",,,,,,,
"Informática ","TECNOLOGIA DA INFORMAÇÃO","LP Silva Empreendimentos","(21) 97233-5588",,,,,,,,": Cachopa Travessa Multidão, Nº2","Rocinha","Rio de Janeiro","RJ","22451-600","-22.987493760105796, -43.245125108531816",,
"Tu",,"Ana Krautz Viagens","(21) 98794-3905",,,,,,,,"R. Álvaro Ramos, 105/1003 - Botafogo, Rio de Janeiro - RJ, 22280-110",,,,,,,
"Turismo ",,"MVTUR | Minha Viagem Turismo - Roteiros personalizados e exclusivos na Argentina e Chile","(21) 99986-0707",,,,,,,,"R. Dois de Dezembro, 78 - Sala 411 - Flamengo, Rio de Janeiro - RJ, 22220-040",,,,,,,
,,"Konexion Business & Fun","(21) 3649-6975",,,,,,,,"Av. Ataulfo de Paiva, 1251 - 709 - Leblon, Rio de Janeiro - RJ, 22440-034",,,,,,,
,,"Vida Viagens e Turismo Ltda.","(21) 2239-6486",,,,,,,,"R. Adalberto Ferreira, 18/505 - Leblon, Rio de Janeiro - RJ, 22440-032",,,,,,,
"Turismo",,"CARPUS","(21) 99583-5737",,,,,,,,"Praia do Flamengo, 278 - 11o. Andar - Flamengo, Rio de Janeiro - RJ, 22210-065",,,,,,,
"Informática ","TECNOLOGIA DA INFORMAÇÃO","WL CELL","(21) 98271-5410",,,,,,,,"R. Gen. Olímpio Mourão Filho, Box D28/D29","Rocinha","Rio de Janeiro","RJ","22450-221","-22.99227918439095, -43.25263135698208",,
"Turismo",,"Rocha Guia Tour","(21) 97578-9422",,,,,,,,"R. Mal. Francisco de Moura, 31 31 - apt 203 - Botafogo, Rio de Janeiro - RJ, 22260-140",,,,,,,
"Ortopédicos","SAÚDE","Ortholoc Copacabana","(21) 2236-4274",,,,,,,,"R. Tonelero, 316 - Loja D - Copacabana, Rio de Janeiro - RJ, 22030-002","Copacabana","Rio de Janeiro","RJ","22030-002","-22.967987036712902, -43.18845037232681",,
"Turismo ",,"Rio de Janeiro | RioLogistico","(21) 2557-6175",,,,,,,,"Praia do Flamengo, 66 - Flamengo, Rio de Janeiro - RJ, 22210-030",,,,,,,
"Informática ","TECNOLOGIA DA INFORMAÇÃO","Gnet Telecom","(21) 98224-5629",,,,,,,,"Estr. da Gávea, 211B","Rocinha","Rio de Janeiro","RJ","22451-264","-22.858360356926216, -43.21066450993975",,
"Turismo ",,"Viajando em 2","(21) 98883-0980",,,,,,,,"R. Sen. Vergueiro, 218 - Flamengo, Rio de Janeiro - RJ, 22230-001",,,,,,,
"Turismo ",,"Infinitas Travel","(21) 3400-9830",,,,,,,,"Praia de Botafogo, 440 - 7º Andar - Sala 702 - Botafogo, Rio de Janeiro - RJ, 22250-040",,,,,,,
"Turismo",,"Hermes Travel","(21) 4042-9790",,,,,,,,"Praia do Flamengo, 244/801 - Flamengo, Rio de Janeiro - RJ, 22210-065",,,,,,,
"Turismo ",,"Umami Tours","(21) 99297-1071",,,,,,,,"R. Sen. Vergueiro, 128/1501 - Flamengo, Rio de Janeiro - RJ, 22230-001",,,,,,,
,,"Stampa Turismo","(21) 2434-5074",,,,,,,,"Shopping da Gávea - R. Marquês de São Vicente, 52 - Lj 245 - Gávea, Rio de Janeiro - RJ, 22451-040",,,,,,,
"Turismo",,"Dilson's Tour","(21) 2517-0921",,,,,,,,"R. Sen. Vergueiro, 148 / 506 - Flamengo, Rio de Janeiro - RJ, 22230-001",,,,,,,
,,"Lúcia Virgínia Agência de Turismo","(21) 2502-4046",,,,,,,,"R. Afonso Cavalcanti - Centro, Rio de Janeiro - RJ, 20211-110",,,,,,,
"Turismo",,"Rio Nicolas Tours","(21) 3546-7839",,,,,,,,"Condomínio do Edifício Charrua - R. Sen. Vergueiro, 174 - Flamengo, Rio de Janeiro - RJ, 22230-001",,,,,,,
,,"CVC Loja Gavea","(21) 99697-4715",,,,,,,,"R. Marquês de São Vicente, 124 - Gávea, Rio de Janeiro - RJ, 22451-040",,,,,,,
"Tecnologia ",,"Ratto Software","(21) 3592-2524",,,,,,,,"R. Sarapuí, 8 - Humaitá, Rio de Janeiro - RJ, 22260-170",,,,,,,
,,"Rio Sensations Tours","(21) 97529-3083",,,,,,,,"R. Artur Araripe, 110 - 101 - Gávea, Rio de Janeiro - RJ, 22451-020",,,,,,,
"Estética ",,"Clínica Michely Moraes Biomedicina Estética","(21) 96412-0096",,,,,,,,"R. Sen. Vergueiro, 93 - loja 5 - Flamengo, Rio de Janeiro - RJ, 22230-000",,,,,,,
"Turismo",,"Nattrip Agência de Turismo","(21) 96931-8893",,,,,,,,"Rua Barão de Mesquita, 857 Grupo 6 : 202","Tijuca","Rio de Janeiro","RJ","20540-215","-22.924705493360076, -43.25103576065748",,
"Tecnologia ",,"humaitá 244","(21) 2526-2338",,,,,,,,"Rua Humaitá, 244 - Humaitá, Rio de Janeiro - RJ, 22261-004",,,,,,,
"Agência de turismo","SAÚDE","Centro Ortopédico Dr.Scholl's","(21) 3647-0084",,,,,,,,"R. Raimundo Corrêa, 34 - Copacabana, Rio de Janeiro - RJ, 22040-042","Copacabana","Rio de Janeiro","RJ","22040-042","-22.971377851275815, -43.18852908529325",,
"Estetica ",,"ESTÉTICA - Estúdio Camila Cassemiro - RJ - FLAMENGO - LIMPEZA DE PELE - DRENAGEM LINFÁTICA RENATA FRANÇA - FLAMENGO","(21) 99972-5094",,,,,,,,"R. Dois de Dezembro, 78 - Flamengo, Rio de Janeiro - RJ, 22220-040",,,,,,,
"Informática ",,"Disk Tech","(21) 99770-1198",,,,,,,,"R. Dr. Xavier Sigaud, 215 - Urca, Rio de Janeiro - RJ, 22290-180",,,,,,,
,,"Touring Tour Agency","(21) 96611-5436",,,,,,,,"ESTRADA DA GAVEA 72, FUNDOS, RUA 2 TRAVESSA, 16 - CASA 72 - Gávea, Rio de Janeiro - RJ, 22451-262",,,,,,,
"Estética ",,"Mais Top Estética Flamengo","(21) 96747-0867",,,,,,,,"R. Marquês de Abrantes, 11 - Loja A - Flamengo, Rio de Janeiro - RJ, 22230-060",,,,,,,
"Ortopédicos","SAÚDE","Ortopédica SC","(21) 2548-7615",,,,,,,,"Rua Figueiredo de Magalhães, 414 - Copacabana, Rio de Janeiro - RJ, 22031-010","Copacabana","Rio de Janeiro","RJ","22031-010","-22.968490696039336, -43.18711692885895",,
"Estética ",,"Corpórea Esmalteria e Estética","(21) 2323-7664",,,,,,,,"R. Marquês de Abrantes, 168 - 23 - Flamengo, Rio de Janeiro - RJ, 22230-061",,,,,,,
,"TECNOLOGIA DA INFORMAÇÃO","Rocinha Original Tour","(21) 98041-8585",,,,,,,,"Estr. da Gávea, 398 - Gávea, Rio de Janeiro - RJ, 22451-264","Gávea","Rio de Janeiro","RJ","22451-264","-22.987607094395006, -43.24658331835824",,
"Estética ",,"Estética Braga","(21) 99799-7678",,,,,,,,"Rua Humaitá, 85 - Humaitá, Rio de Janeiro - RJ, 22261-002",,,,,,,
"Ortopédicos","SAÚDE","UP comfort","(21) 97284-1360",,,,,,,,"Av. Nossa Sra. de Copacabana, 610 - Copacabana, Rio de Janeiro - RJ, 22050-001","Copacabana","Rio de Janeiro","RJ","22050-001","-22.958148416981075, -43.18754446205794",,
"Estética ",,"Estética Vitalite","(21) 2285-9148",,,,,,,,"R. Sen. Vergueiro, 35 - Loja J - Flamengo, Rio de Janeiro - RJ, 22230-000",,,,,,,
"Estética ",,"Viviane Costa Estética","(21) 98755-8454",,,,,,,,"R. Dois de Dezembro, 38 - Flamengo, Rio de Janeiro - RJ, 20031-205",,,,,,,
"Estética ",,"Giovane's Cabeleireiro Unissex","(21) 2527-9793",,,,,,,,"Galeria, Rua Humaitá, 71 - Loja C - Humaitá, Rio de Janeiro - RJ, 22261-000",,,,,,,
,,"Morete InfoTech","(21) 99839-2016",,,,,,,,"R. Ten. Francisco Mega, 29 - Apto 101 - Gávea, Rio de Janeiro - RJ",,,,,,,
"Estética ",,"Espaço Corpo & Cia","(21) 99873-8473",,,,,,,,"R. Buarque de Macedo, 43 - Loja A - Flamengo, Rio de Janeiro - RJ, 22220-030",,,,,,,
,,"iDream - Shopping da Gavea","(21) 97395-6202",,,,,,,,"R. Marquês de São Vicente, 52 - Loja 162A - Gávea, Rio de Janeiro - RJ, 22451-040",,,,,,,
"Ortopédicos","SAÚDE","Casa das Palmilhas","(21) 2544-3778",,,,,,,,"R. Barata Ribeiro, 370 - Loja 231 - Copacabana, Rio de Janeiro - RJ, 22040-901","Copacabana","Rio de Janeiro","RJ","22040-901","-22.96763897082327, -43.184944514654674",,
"Estética ",,"Clínica de Estética Carolina Morais","(21) 99478-6475",,,,,,,,"R. Dois de Dezembro, 78 - 605 - Flamengo, Rio de Janeiro - RJ, 22220-040",,,,,,,
,,"Mactown+","(21) 3437-2326",,,,,,,,"R. Marquês de São Vicente, 75 - Lj 106 - Gávea, Rio de Janeiro - RJ, 22451-041",,,,,,,
"Ortopédicos ",,"Maconequi","(21) 96761-3549",,,,,,,,"R. Voluntários da Pátria, 449 - Humaitá, Rio de Janeiro - RJ, 22270-018",,,,,,,
"Estética ",,"Nirvana Terapia e Estética","(21) 99348-6730",,,,,,,,"R. do Catete, 347 - Flamengo, Rio de Janeiro - RJ, 22220-001",,,,,,,
,,"In Use","(21) 3439-3507",,,,,,,,"R. Marquês de São Vicente, 52 - loja 145 - Gávea, Rio de Janeiro",,,,,,,
"Ortopédicos ",,"Doutorzinho Saúde","(21) 3322-2522",,,,,,,,"Rua Humaitá, 149 - Loja A - Doutorzinho - Humaitá, Rio de Janeiro - RJ, 22261-003",,,,,,,
"Estética ",,"Espaço Saúde e Beleza Rio - Parceiras PAYOT","(21) 2558-3985",,,,,,,,"R. Alm. Tamandaré, 66 - Sala 721 - Flamengo, Rio de Janeiro - RJ, 21043-070",,,,,,,
,,"Gávea Beleza & Estética","(21) 99545-9884",,,,,,,,"R. Marquês de São Vicente, 52 - Piso 6 - Gávea, Rio de Janeiro - RJ, 22451-040",,,,,,,
,,"BB Beleza & Estética","(21) 2249-0672",,,,,,,,"R. Marquês de São Vicente, 124 - loja 107 - Gávea, Rio de Janeiro - RJ, 22451-040",,,,,,,
"Estética","SAÚDE","Pro-Corpo Aesthetics - Copacabana","(21) 3496-8850",,,,,,,,"R. Raimundo Corrêa, 23 - Loja B - Copacabana, Rio de Janeiro - RJ, 22040-042","Copacabana","Rio de Janeiro","RJ","22040-042","-22.97200865920676, -43.188512985818704",,
,,"Deleve Centro de Depilação","(21) 2540-6139",,,,,,,,"Rua Marquês de São Vicente, Shopping da Gávea - 52, Loja 246 - Gávea, Rio de Janeiro - RJ, 22451-040",,,,,,,
"Turismo ",,"Ailton Turismo","(21) 98178-1414",,,,,,,,"Av. Pasteur, 520 - Urca, Rio de Janeiro - RJ, 22290-240",,,,,,,
"Estética","SAÚDE","Incorpore Estética","(21) 2523-5990",,,,,,,,"Av. Nossa Sra. de Copacabana, 1133 - Loja 107 - Copacabana, Rio de Janeiro - RJ, 22070-011","Copacabana","Rio de Janeiro","RJ","22070-011","-22.980114204962184, -43.19088190486646",,
,,"SG Salon","(21) 3437-8013",,,,,,,,"Praça Santos Dumont, 140 A - Gávea, Rio de Janeiro - RJ, 22470-060",,,,,,,
"Turismo ",,"Brazilidade","(21) 99236-5196",,,,,,,,"Rua Jupira, 72 - Botafogo, Rio de Janeiro - RJ, 22260-150",,,,,,,
"Ortopedico ",,"Endotex Comercial Materiais Med Hospitalares","(21) 3850-5500",,,,,,,,"Flamengo Park Towers - Praia do Flamengo, 66 - Bloco B - GR1513 - Flamengo, Rio de Janeiro - RJ, 22210-030",,,,,,,
"Informática ",,"System","(21) 99184-6614",,,,,,,,"Al. Floriano Peixoto, 250 - Urca, Rio de Janeiro - RJ, 22291-090",,,,,,,
,,"Dermagrupo - Dermatologia Clínica, Estética e Laser (Unidade Gávea)","(21) 99388-5333",,,,,,,,"Av. Padre Leonel Franca, 110 - Grupo 203 - Gávea, Rio de Janeiro - RJ, 22451-000",,,,,,,
"Estética","SAÚDE","Centro Estético de Copacabana","(21) 2542-0306",,,,,,,,"Shopping 195 - Av. Nossa Sra. de Copacabana, 195 - Loja 119 - Copacabana, Rio de Janeiro - RJ, 22020-002","Copacabana","Rio de Janeiro","RJ","22020-002","-22.965306169736987, -43.17710735584295",,
"TI",,"Infobazar","(21) 2265-1252",,,,,,,,"R. Sen. Vergueiro, 203 B - box 46 - Flamengo, Rio de Janeiro - RJ, 22230-001",,,,,,,
,,"Studio Eliete","(21) 2512-3129",,,,,,,,"R. Marquês de São Vicente, 52 - Loja 305 - Gávea, Rio de Janeiro - RJ, 22451-040",,,,,,,
"TI",,"Suportec Informática","(21) 97306-0892",,,,,,,,"R. Marquês de Abrantes, 189 - 203 - Flamengo, Rio de Janeiro - RJ, 22230-060",,,,,,,
,,"La Vie En Rose Coiffeurs","(21) 2512-2348",,,,,,,,"Shopping da Gávea - R. Marquês de São Vicente, 52 - LJ 335 - Gávea, Rio de Janeiro - RJ, 22451-040",,,,,,,
"Turismo ",,"Blanc Tour","(21) 3900-0454",,,,,,,,"R. Ramon Franco, Casa 9 - Urca, Rio de Janeiro - RJ, 22290-290",,,,,,,
"TI",,"F5 Informática","(21) 2551-0034",,,,,,,,"R. Marquês de Abrantes, 168 - Loja 22 - Flamengo, Rio de Janeiro - RJ, 22230-061",,,,,,,
"Turismo ",,"Letsgosea.com","(21) 98813-7878",,,,,,,,"R. Ramon Franco, 63 - Urca, Rio de Janeiro - RJ, 22290-290",,,,,,,
"TI",,"SMD INFORMATICA","(21) 2143-5463",,,,,,,,"R. Marquês de Abrantes, 64 - 07 - Flamengo, Rio de Janeiro - RJ, 22230-061",,,,,,,
"Estética","SAÚDE","Estúdio Estética Copacabana","(21) 97012-6251",,,,,,,,"Av. Nossa Sra. de Copacabana, 788 - sala 306 - Copacabana, Rio de Janeiro - RJ, 22050-001","Copacabana","Rio de Janeiro","RJ","22050-001","-22.97245556392038, -43.18836371390971",,
,,"Studio Pelle","(21) 98800-2525",,,,,,,,"Shopping da Gávea - R. Marquês de São Vicente, 52 - Loja 262 - Gávea, Rio de Janeiro - RJ, 22451-040",,,,,,,
"TI",,"VemCell","(21) 3502-4009",,,,,,,,"Rua Machado de Assis, Largo do Machado, 31 - Loja 36 - Flamengo, Rio de Janeiro - RJ, 22220-060",,,,,,,
"Turismo ",,"Aviv Mar e Cia","(21) 98787-0520",,,,,,,,"R. Otávio Corrêa, 420/09 - Urca, Rio de Janeiro - RJ, 22291-180",,,,,,,
"TI",,"Aveva do Brasil Informática","(21) 3094-9850",,,,,,,,"Praia do Flamengo, 154 - Flamengo, Rio de Janeiro - RJ, 22210-030",,,,,,,
"Turismo ",,"Riotur","(21) 98360-4642",,,,,,,,"Praça Gen. Tibúrcio, 520 - Urca, Rio de Janeiro - RJ, 22290-270",,,,,,,
"TI",,"Smartcell","(21) 99742-9416",,,,,,,,"R. Machado de Assis, 31 - loja 61 - Flamengo, Rio de Janeiro - RJ, 22210-060",,,,,,,
"TI",,"MixPhone","(21) 99021-8075",,,,,,,,"R. Fernando Osório, 3B - Flamengo, Rio de Janeiro - RJ, 22230-040",,,,,,,
"Tecnologia ",,"Casa do Mac & Notes - V10V Tecnologia","(21) 98686-9716",,,,,,,,"Rua Lopes Quintas, 215 - Interfone 210, R. Lopes Quintas, 215 - Casa 2/A - Jardim Botânico, Rio de Janeiro - RJ, 22460-010",,,,,,,
"Turismo ",,"Helisight - Heliponto do Morro da Urca","(21) 99602-1224",,,,,,,,"Av. Pasteur, 520 - Urca, Rio de Janeiro - RJ, 22290-240",,,,,,,
"TI",,"TM6 Tecnologia para servir pessoas","(21) 2517-6000",,,,,,,,"Praia do Flamengo, 66 - sala 1513 - Flamengo, Rio de Janeiro - RJ, 22210-903",,,,,,,
"Tecnologia ",,"SierraTecnologia - Desenvolvimento de Sistemas","(21) 2428-3883",,,,,,,,"Rua Pacheco Leão, 174 - Jardim Botânico, Rio de Janeiro - RJ, 22460-030",,,,,,,
"Estética","SAÚDE","Centro de Estética Pulse","(21) 3936-1505",,,,,,,,"R. Fernando Mendes, 28 A - Copacabana, Rio de Janeiro - RJ, 22021-030","Copacabana","Rio de Janeiro","RJ","22021-030","-22.966926391074008, -43.18018154534278",,
"TI",,"HB Tech Mobile","(21) 98628-7207",,,,,,,,"R. Marquês de Abrantes, 157 - Flamengo, Rio de Janeiro - RJ, 22230-060",,,,,,,
"Estética","SAÚDE","Studio Kathia Souza - Esteticista Copacabana","(21) 98105-4595",,,,,,,,"Av. Nossa Sra. de Copacabana, 500 - SL. 912 - Copacabana, Rio de Janeiro - RJ, 22020-001","Copacabana","Rio de Janeiro","RJ","22020-001","-22.96786204953943, -43.1833853723268",,
,,"BRISE - Estúdio de Depilação e Estética","(21) 3577-7796",,,,,,,,"R. Maria Angélica, 171 - sala 111 - Lagoa, Rio de Janeiro - RJ, 22470-201",,,,,,,
,,"Escultural","(21) 2536-1159",,,,,,,,"R. Fonte da Saudade, 31 - Lagoa, Rio de Janeiro - RJ, 22471-210",,,,,,,
,,"Massagem na Lagoa - Le Petit Spa","(21) 96426-9672",,,,,,,,"R. Fonte da Saudade, 39 - Lagoa, Rio de Janeiro - RJ, 22471-211",,,,,,,
"TI",,"Grupo Star Info","(21) 3077-6850",,,,,,,,"R. Dois de Dezembro, 78 - salas 603/604 - Flamengo, Rio de Janeiro - RJ, 22220-040",,,,,,,
"Ortopédicos ",,"Loja Oxigenar Cpap Resmed Philips Bipap Concentrador de Oxigênio Mascara","(21) 2512-9448",,,,,,,,"R. Jardim Botânico, 674 - sala 121 - Jardim Botânico, Rio de Janeiro - RJ, 22641-000",,,,,,,
"Estética","SAÚDE","Espaço 021 - Harmonização facial, Odontologia e Estética","(21) 2137-7860",,,,,,,,"Av. Nossa Sra. de Copacabana, 680 - Sobreloja 201 - Copacabana, Rio de Janeiro - RJ, 22050-001","Copacabana","Rio de Janeiro","RJ","22050-001","-22.97047737642188, -43.18656178396665",,
"TI",,"Candeia Tecnologia","(21) 99777-1533",,,,,,,,"R. Buarque de Macedo, 70 - Apt 806 - Flamengo, Rio de Janeiro - RJ, 22220-030",,,,,,,
,,"Helisight - Lagoa","(21) 98055-3332",,,,,,,,"Av. Borges de Medeiros, S/N - Lagoa, Rio de Janeiro - RJ, 22430-042",,,,,,,
"Estética","SAÚDE","SpaNoáh","(21) 2146-0111",,,,,,,,"Av. Nossa Senhora de Copacabana, 647 - Sobre loja, 205 - Copacabana, Rio de Janeiro - RJ, 22050-002","Copacabana","Rio de Janeiro","RJ","22050-002","-22.969547854619712, -43.184866817387295",,
"Informática ","TECNOLOGIA DA INFORMAÇÃO","Informática Santa Clara","(21) 2286-5547",,,,,,,,"R. Santa Clara, 99 A - Copacabana, Rio de Janeiro - RJ, 22041-011","Copacabana","Rio de Janeiro","RJ","22041-011","-22.970727426070752, -43.18796718767066",,
"Ortopédicos ","SAÚDE","Saúde & Ortopedia cadeira de rodas jaguaribe ottobock","(21) 2147-4511",,,,,,,,"R. Maria Quitéria, 68 - 201 - Ipanema, Rio de Janeiro - RJ, 22410-040","Ipanema","Rio de Janeiro","RJ","22410-040",,,
,,"RBF Turismo","(21) 98635-5600",,,,,,,,"Av. Epitácio Pessoa - Lagoa, Rio de Janeiro - RJ, 22471-004",,,,,,,
"Informática ","TECNOLOGIA DA INFORMAÇÃO","Copa Info","(21) 3145-6236",,,,,,,,"R. Santa Clara, 99 loja a stand 5 e 7 - Copacabana, Rio de Janeiro - RJ, 22041-011","Copacabana","Rio de Janeiro","RJ","22041-011","-22.970612886324144, -43.18801737603075",,
"Estética","SAÚDE","Ka Ferreira Micropigmentação e Estética","(21) 99888-9886",,,,,,,,"Av. Nossa Sra. de Copacabana, 500 - sala 811 - Copacabana, Rio de Janeiro - RJ, 22020-002","Copacabana","Rio de Janeiro","RJ","22020-002","-22.96802010217212, -43.18348193185081",,
"Informática ","TECNOLOGIA DA INFORMAÇÃO","Conect Copacabana","(21) 3593-5772",,,,,,,,"R. Santa Clara, 115 - Loja B - Copacabana, Rio de Janeiro - RJ, 22041-011","Copacabana","Rio de Janeiro","RJ","22041-011","-22.970314577055277, -43.18823673343874",,
"Estética ",,"👩‍⚕️ Ocular Beauty | Clínica de Estética no Rio de Janeiro | Estética Avançada no Jardim Botânico – Zona Sul do RJ","(21) 98695-2818",,,,,,,,"R. Jardim Botânico, 700 - Sala 423 - Jardim Botânico, Rio de Janeiro - RJ, 22461-002",,,,,,,
"Estética","SAÚDE","Femena Estética Center","(21) 98849-2006",,,,,,,,"Rua Siqueira Campos, 30 - 209 - Copacabana, Rio de Janeiro - RJ, 22031-070","Copacabana","Rio de Janeiro","RJ","22031-070","-22.968638742122582, -43.18462418767078",,
"Informática ","TECNOLOGIA DA INFORMAÇÃO","Falj Informática","(21) 2549-0909",,,,,,,,"R. Raimundo Corrêa, 68 - Loja B - Copacabana, Rio de Janeiro - RJ, 22040-042","Copacabana","Rio de Janeiro","RJ","22040-042","-22.970666989085164, -43.1896261760307",,
"Estética ",,"Espaço Saúde Rio | Clínica de Dermatologia Clínica e Estética","(21) 3874-3134",,,,,,,,"R. Jardim Botânico, 600 - 403/404 - Jardim Botânico, Rio de Janeiro - RJ, 22461-000",,,,,,,
"Informática ","TECNOLOGIA DA INFORMAÇÃO","Trecos & Soluções","(21) 3923-5294",,,,,,,,"Av. Nossa Sra. de Copacabana, 895/Subsolo - Copacabana, Rio de Janeiro - RJ, 22060-001","Copacabana","Rio de Janeiro","RJ","22060-001","-22.9654366725863, -43.17738187232677",,
"Estética","SAÚDE","Biobeauty - Centro de Estética Avançada","(21) 3298-0999",,,,,,,,"Rua Siqueira Campos, 50 - 312 - Copacabana, Rio de Janeiro - RJ, 22031-071","Copacabana","Rio de Janeiro","RJ","22031-071","-22.966710012905345, -43.18510682376378",,
"Informática ","TECNOLOGIA DA INFORMAÇÃO","Primatecno","(21) 2523-2979",,,,,,,,"R. Raul Pompéia, 23 - Copacabana, Rio de Janeiro - RJ, 22080-000","Copacabana","Rio de Janeiro","RJ","22080-000","-22.98616866902317, -43.19111580301432",,
"Informática ","TECNOLOGIA DA INFORMAÇÃO","Infotech Copacabana","(21) 95904-6013",,,,,,,,"R. Santa Clara, 105 - Loja C - Copacabana, Rio de Janeiro - RJ, 22041-011","Copacabana","Rio de Janeiro","RJ","22041-011","-22.96953387181261, -43.18716778084921",,
,,"Estética.ilha Aline Lemos Estética Avançada","(21) 98065-2427",,,,,,,,"R. Jardim Botânico - Jardim Botânico, Rio de Janeiro - RJ, 22461-002",,,,,,,
